"","location_name","year_id","age_group_name","sex","cause_name","acause","measure_name","metric_name","val","upper","lower"
"562","Puebla",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Number",59.0446330522946,65.4904204303517,53.6748731055213
"563","Puebla",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Number",13.0194830365344,14.9287963852371,11.3251085539757
"564","Puebla",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Number",4342.84091549995,4619.88473666538,4063.6179221371
"565","Puebla",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Number",169.16676146805,186.883457876305,152.376099097769
"566","Puebla",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Number",729.698489424779,902.213521480739,553.773499461425
"567","Puebla",2017,"All Ages","Both","Injuries","_inj","Deaths","Number",4690.79131119342,4921.76048956771,4487.33312411618
"568","Querétaro",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Number",40.1359093845072,45.0704969689786,35.4587913362498
"569","Querétaro",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Number",62.7985055775311,65.7093612225,59.950619464
"570","Querétaro",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Number",14.9670820002238,17.1562189476827,12.811246218224
"571","Querétaro",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Number",0.132980037014789,0.297870996399879,0.095311310516304
"572","Querétaro",2017,"All Ages","Both","Measles","measles","Deaths","Number",5.25524341170625e-06,2.96981046742155e-05,0
"573","Querétaro",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Number",0,0,0
"574","Querétaro",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Number",0,0,0
"575","Querétaro",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Number",0.00951386732467539,0.0125406621465676,0.00720941883905767
"576","Querétaro",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Number",83.5262628530123,106.755931452176,66.2874199062977
"577","Querétaro",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Number",101.603926205405,111.410863816591,90.9228724396949
"578","Querétaro",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Number",5.15862732943063,12.235833076619,1.70866970176578
"579","Querétaro",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Number",1352.88102969185,1430.22391589888,1271.40116572791
"580","Querétaro",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Number",2281.18358570402,2403.5836863778,2154.04239829563
"581","Querétaro",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Number",469.240629772146,497.566376574151,439.717625923697
"582","Querétaro",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Number",20.1973208403353,22.472235135603,17.8751979859483
"583","Querétaro",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Number",760.235687842428,827.418885482517,689.729369898339
"584","Querétaro",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Number",39.9211072966497,44.3443620926733,35.5707220122163
"585","Querétaro",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Number",462.061570167849,489.086521863136,435.106903165759
"586","Querétaro",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Number",62.3116163379471,72.6201944788803,57.2927748502754
"587","Querétaro",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Number",34.4146880252622,37.7122005969011,31.3930139374893
"588","Querétaro",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Number",5.04852858532636,6.18300265305617,2.55221954618281
"589","Querétaro",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Number",20.6497283536356,22.6434466621271,18.6142520794066
"590","Querétaro",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Number",2.69254475183441,3.11773542208751,2.30998221812847
"591","Querétaro",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Number",943.725972271963,1006.95676349314,879.38480872199
"592","Querétaro",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Number",47.1031710053013,51.4282702601323,42.9626839008476
"593","Querétaro",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Number",177.018351912151,219.707641163163,124.128017769096
"594","Querétaro",2017,"All Ages","Both","Injuries","_inj","Deaths","Number",1400.85067883326,1477.71426448187,1329.10067391581
"595","Quintana Roo",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Number",29.7152728744099,33.7538326508689,26.1194873063105
"596","Quintana Roo",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Number",153.396311935517,160.692015383825,146.241508414125
"597","Quintana Roo",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Number",10.9332417396121,12.8340088797672,9.48979645470646
"598","Quintana Roo",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Number",0.210047223357187,0.286005024291152,0.156536051752052
"599","Quintana Roo",2017,"All Ages","Both","Measles","measles","Deaths","Number",5.33392866733436e-06,3.07067599246255e-05,0
"600","Quintana Roo",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Number",0,0,0
"601","Quintana Roo",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Number",0,0,0
"602","Quintana Roo",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Number",0.00313976810127755,0.00378853810428776,0.00259338479767465
"603","Quintana Roo",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Number",57.3641644273733,71.2681986807893,45.0647587614336
"604","Quintana Roo",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Number",45.6353404893732,51.9209053038264,39.4376899465067
"605","Quintana Roo",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Number",3.9268556236623,8.90856948215523,1.24778726980806
"606","Quintana Roo",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Number",899.769111635325,960.946311955174,844.174178515811
"607","Quintana Roo",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Number",1173.59067438063,1243.96687279822,1100.44396867071
"608","Quintana Roo",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Number",267.352819509802,286.854133013203,248.922594788804
"609","Quintana Roo",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Number",20.3799694655139,23.5346759123481,17.5957467832393
"610","Quintana Roo",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Number",487.513061975962,532.318516986079,446.531889758338
"611","Quintana Roo",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Number",25.0700970677601,28.0861713068294,22.4529171472724
"612","Quintana Roo",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Number",191.417641603273,209.787940597056,176.638832657132
"613","Quintana Roo",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Number",32.6436701554842,36.4011761696674,29.4163033384072
"614","Quintana Roo",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Number",19.0724332497922,22.3893606857692,17.2616433918363
"615","Quintana Roo",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Number",2.39916574319881,2.72898202247789,1.91635621292864
"616","Quintana Roo",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Number",14.4166145632462,16.0196248975509,12.9129744919318
"617","Quintana Roo",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Number",2.23323485434907,2.57047593873242,1.9238060130604
"618","Quintana Roo",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Number",550.583480935215,588.033496204445,511.6676857981
"619","Quintana Roo",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Number",28.2301983671333,31.2977976189147,25.4658897420571
"620","Quintana Roo",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Number",112.171360681809,137.852535896968,84.6573388938147
"621","Quintana Roo",2017,"All Ages","Both","Injuries","_inj","Deaths","Number",1271.21335858884,1339.96520718207,1201.82819236961
"622","San Luis Potosí",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Number",68.4251442471063,77.7047626247626,61.1587862541593
"623","San Luis Potosí",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Number",80.5665760221599,84.301004845,77.29295917
"624","San Luis Potosí",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Number",17.7698047943803,22.4090322375272,15.3401263091644
"625","San Luis Potosí",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Number",0.43454775131544,0.571420924127756,0.334185931920892
"626","San Luis Potosí",2017,"All Ages","Both","Measles","measles","Deaths","Number",7.33135103497074e-06,4.23284903993752e-05,0
"627","San Luis Potosí",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Number",0,0,0
"628","San Luis Potosí",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Number",0,0,0
"629","San Luis Potosí",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Number",0.0091410441384081,0.0112232743442113,0.0073974472409106
"630","San Luis Potosí",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Number",96.0927021806158,125.971687099332,73.2722607611952
"631","San Luis Potosí",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Number",157.621729690454,173.900784022907,138.794634048742
"632","San Luis Potosí",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Number",9.37219413792917,21.8864309816542,2.92320172827649
"633","San Luis Potosí",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Number",2170.88025745341,2293.40523903658,2055.45303966394
"634","San Luis Potosí",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Number",3670.23926819594,3868.16873759795,3471.40158756434
"635","San Luis Potosí",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Number",922.303585876588,981.137919127274,869.103981194356
"636","San Luis Potosí",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Number",33.5604984239564,37.4770234377256,29.8134851957247
"637","San Luis Potosí",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Number",728.389243954904,789.337679716288,672.366293673953
"638","San Luis Potosí",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Number",54.2381717383798,60.0600560850036,48.7686143281832
"639","San Luis Potosí",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Number",890.947005153817,952.026210806241,838.730215083635
"640","San Luis Potosí",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Number",112.401723851278,122.522178437175,103.5092825837
"641","San Luis Potosí",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Number",70.5318776937339,77.2980459109502,52.3553681544108
"642","San Luis Potosí",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Number",6.30026168259151,7.59223847923417,3.44494804698816
"643","San Luis Potosí",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Number",31.4677727092914,34.5205079951117,28.2236112266078
"644","San Luis Potosí",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Number",3.24872303622402,3.7512365980905,2.80458207106722
"645","San Luis Potosí",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Number",1184.56313789691,1274.33186726277,1105.22013238021
"646","San Luis Potosí",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Number",72.492537634694,78.6400306817018,66.1619375196469
"647","San Luis Potosí",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Number",266.893749838485,333.87529694721,191.774973059975
"648","San Luis Potosí",2017,"All Ages","Both","Injuries","_inj","Deaths","Number",2026.28844243355,2130.63987648345,1929.79270062971
"649","Sinaloa",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Number",63.220740620601,70.3921151742142,56.2084604917212
"650","Sinaloa",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Number",90.9280807829158,95.33471954575,86.6315553
"651","Sinaloa",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Number",16.7571933359152,20.3898600420964,14.8184178727605
"652","Sinaloa",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Number",0.428763765800726,0.573192578782431,0.328852811523229
"653","Sinaloa",2017,"All Ages","Both","Measles","measles","Deaths","Number",1.04465351920261e-05,5.56912841556549e-05,0
"654","Sinaloa",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Number",0,0,0
"655","Sinaloa",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Number",0,0,0
"656","Sinaloa",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Number",0.00722955075789728,0.00905826386687902,0.00592872215973987
"657","Sinaloa",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Number",113.66816236224,140.930360333032,91.2167592351245
"658","Sinaloa",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Number",85.3284178635266,94.2941661409012,77.3237238996077
"659","Sinaloa",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Number",8.77664288270917,20.5552466138002,2.6944518206366
"660","Sinaloa",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Number",2392.01310470654,2546.51635078785,2251.11004317952
"661","Sinaloa",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Number",3821.86067017533,4061.97882238907,3599.66878038307
"662","Sinaloa",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Number",744.59602302752,797.302091074216,690.867389242879
"663","Sinaloa",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Number",35.1318002081199,39.5652977554537,30.9947466265213
"664","Sinaloa",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Number",439.510457637386,482.013846712075,399.473521222553
"665","Sinaloa",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Number",40.6894469655549,45.9978146473807,36.3091269250707
"666","Sinaloa",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Number",788.824988457712,862.281103512083,720.930079761254
"667","Sinaloa",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Number",113.177489920067,124.503911715169,101.727450604223
"668","Sinaloa",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Number",33.2874154940924,37.3966304437678,30.5893569194794
"669","Sinaloa",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Number",6.15537253459325,7.31639057290666,3.57420957429804
"670","Sinaloa",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Number",24.1675016699098,26.489786654725,21.969126766624
"671","Sinaloa",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Number",2.25904460292256,2.64463870268593,1.88508799748647
"672","Sinaloa",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Number",1001.39283332753,1078.34213125514,925.042180556665
